state,state_ansi,county,county_ansi,fips5,ag_district,ag_district_code,year,produced_soy,acres_planted,acres_harvested,production_bu,yield_bu_ac,yield_kg_ha,production_tonnes,area_harvested_ha
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2006,1.0,64000,63600,3370800,53.0,3564.3011520532273,91738.00739999999,25738.0068312
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2007,1.0,49000,48800,2440000,50.0,3362.548256653988,66405.82,19748.6593296
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2008,1.0,50000,49800,2340600,47.0,3160.7953612547485,63700.599299999994,20153.3449716
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2009,1.0,52000,51900,2439300,47.0,3160.7953612547485,66386.76915,21003.1848198
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2010,1.0,51000,50700,2622000,51.7,3476.874897380224,71359.041,20517.5620494
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2011,1.0,45000,44800,2437000,54.4,3658.4525032395386,66324.1735,18129.9167616
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2012,1.0,46000,45500,1979000,43.5,2925.4169832889697,53859.4745,18413.196711
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2013,1.0,51300,51200,2652000,51.8,3483.5999938935315,72175.506,20719.9048704
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2017,1.0,64500,64200,3780000,58.9,3961.0818463383976,102874.59,25980.8182164
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2018,1.0,61000,59400,3612000,60.8,4088.858680091249,98302.386,24038.3271348
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2019,1.0,51000,50800,2915000,57.4,3860.205398638778,79333.1825,20558.0306136
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2020,1.0,60300,60000,3450000,57.5,3866.930495152086,93893.475,24281.13852
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2021,1.0,62500,62000,4111000,66.3,4458.738988323188,111882.9205,25090.509804
ILLINOIS,17,KENDALL,093,17093,NORTHEAST,20,2023,1.0,58900,58600,3592000,61.3,4122.484162657789,97758.076,23714.578621200002
ILLINOIS,17,KNOX,095,17095,WEST,30,1980,1.0,79500,79000,3140700,40.0,2690.0386053231905,85475.72085,31970.165718
ILLINOIS,17,KNOX,095,17095,WEST,30,1981,1.0,84600,84000,3706000,44.0,2959.0424658555094,100860.643,33993.593928
ILLINOIS,17,KNOX,095,17095,WEST,30,1982,1.0,80400,80000,3426400,43.0,2891.7915007224296,93251.1892,32374.85136
ILLINOIS,17,KNOX,095,17095,WEST,30,1983,1.0,83200,83000,3209600,38.5,2589.1621576235707,87350.8688,33588.908286
ILLINOIS,17,KNOX,095,17095,WEST,30,1984,1.0,78300,77500,2930500,38.0,2555.536675057031,79755.02275,31363.137255
ILLINOIS,17,KNOX,095,17095,WEST,30,1985,1.0,86800,86000,3841500,44.5,2992.6679484220494,104548.34325,34802.965212
ILLINOIS,17,KNOX,095,17095,WEST,30,1986,1.0,85700,85500,4013400,47.0,3160.7953612547485,109226.6877,34600.622391000004
ILLINOIS,17,KNOX,095,17095,WEST,30,1987,1.0,84000,83500,3543300,42.5,2858.1660181558896,96432.68114999999,33791.251107000004
ILLINOIS,17,KNOX,095,17095,WEST,30,1988,1.0,85400,85200,2956000,34.5,2320.158297091252,80449.018,34479.2166984
ILLINOIS,17,KNOX,095,17095,WEST,30,1989,1.0,96000,95800,4186500,43.5,2925.4169832889697,113937.69075,38768.8845036
ILLINOIS,17,KNOX,095,17095,WEST,30,1990,1.0,100800,99300,4389600,44.0,2959.0424658555094,119465.15879999999,40185.2842506
ILLINOIS,17,KNOX,095,17095,WEST,30,1991,1.0,118000,116800,6132000,52.5,3530.675669486687,166885.446,47267.2829856
ILLINOIS,17,KNOX,095,17095,WEST,30,1992,1.0,127000,126000,5859000,46.5,3127.169878688209,159455.6145,50990.390892
ILLINOIS,17,KNOX,095,17095,WEST,30,1993,1.0,116000,113000,5254500,46.5,3127.169878688209,143003.84475,45729.477546
ILLINOIS,17,KNOX,095,17095,WEST,30,1994,1.0,116000,115100,5927650,51.5,3463.4247043536075,161323.958575,46579.3173942
ILLINOIS,17,KNOX,095,17095,WEST,30,1995,1.0,123000,122600,5333100,43.5,2925.4169832889697,145142.98304999998,49614.459709200004
ILLINOIS,17,KNOX,095,17095,WEST,30,1996,1.0,125000,124800,5928000,47.5,3194.4208438212886,161333.484,50504.7681216
ILLINOIS,17,KNOX,095,17095,WEST,30,1997,1.0,127000,126600,6519900,51.5,3463.4247043536075,177442.33844999998,51233.2022772
ILLINOIS,17,KNOX,095,17095,WEST,30,1998,1.0,133000,132900,7243050,54.5,3665.177599752847,197123.22727499998,53782.7218218
ILLINOIS,17,KNOX,095,17095,WEST,30,1999,1.0,135000,134400,6720000,50.0,3362.548256653988,182888.16,54389.7502848
ILLINOIS,17,KNOX,095,17095,WEST,30,2000,1.0,134000,133700,6417600,48.0,3228.0463263878282,174658.1928,54106.4703354
ILLINOIS,17,KNOX,095,17095,WEST,30,2001,1.0,136000,135200,6489600,48.0,3228.0463263878282,176617.7088,54713.4987984
ILLINOIS,17,KNOX,095,17095,WEST,30,2002,1.0,137000,136700,6971700,51.0,3429.799221787068,189738.30135,55320.5272614
ILLINOIS,17,KNOX,095,17095,WEST,30,2003,1.0,134000,133700,5214300,39.0,2622.787640190111,141909.78165000002,54106.4703354
ILLINOIS,17,KNOX,095,17095,WEST,30,2004,1.0,122000,121700,6693500,55.0,3698.8030823193867,182166.94925,49250.242631400004
ILLINOIS,17,KNOX,095,17095,WEST,30,2005,1.0,121000,120400,5418000,45.0,3026.293430988589,147453.579,48724.1512968
ILLINOIS,17,KNOX,095,17095,WEST,30,2006,1.0,126000,125500,6275000,50.0,3362.548256653988,170777.2625,50788.048071000005
ILLINOIS,17,KNOX,095,17095,WEST,30,2007,1.0,106000,105700,5390700,51.0,3429.799221787068,146710.59584999998,42775.2723594
ILLINOIS,17,KNOX,095,17095,WEST,30,2008,1.0,110000,109900,5824700,53.0,3564.3011520532273,158522.12284999999,44474.9520558
ILLINOIS,17,KNOX,095,17095,WEST,30,2009,1.0,114000,113800,5348600,47.0,3160.7953612547485,145564.8233,46053.2260596
ILLINOIS,17,KNOX,095,17095,WEST,30,2010,1.0,109000,108400,6362000,58.7,3947.631653311782,173145.011,43867.9235928
ILLINOIS,17,KNOX,095,17095,WEST,30,2011,1.0,109000,108900,6740000,61.9,4162.834741737637,183432.47,44070.266413800004
ILLINOIS,17,KNOX,095,17095,WEST,30,2012,1.0,117000,116400,6504000,55.9,3759.3289509391584,177009.612,47105.4087288
ILLINOIS,17,KNOX,095,17095,WEST,30,2013,1.0,122500,122300,6924000,56.6,3806.4046265323145,188440.122,49493.0540166
ILLINOIS,17,KNOX,095,17095,WEST,30,2014,1.0,128000,127900,7299000,57.1,3840.030109098854,198645.9345,51759.2936118
ILLINOIS,17,KNOX,095,17095,WEST,30,2015,1.0,125000,124900,7892000,63.2,4250.260996410641,214784.726,50545.2366858
ILLINOIS,17,KNOX,095,17095,WEST,30,2016,1.0,127000,126800,8064000,63.6,4277.1613824638725,219465.792,51314.1394056
ILLINOIS,17,KNOX,095,17095,WEST,30,2017,1.0,130500,130200,8292000,63.7,4283.886478977181,225670.926,52690.0705884
ILLINOIS,17,KNOX,095,17095,WEST,30,2018,1.0,128000,124800,8001000,64.1,4310.786865030413,217751.2155,50504.7681216
ILLINOIS,17,KNOX,095,17095,WEST,30,2019,1.0,128500,127500,7133000,55.9,3759.3289509391584,194128.1615,51597.419355
ILLINOIS,17,KNOX,095,17095,WEST,30,2020,1.0,130500,129900,8301000,63.9,4297.336672003797,225915.8655,52568.6648958
ILLINOIS,17,KNOX,095,17095,WEST,30,2021,1.0,129000,127900,8748000,68.4,4599.966015102656,238081.194,51759.2936118
ILLINOIS,17,KNOX,095,17095,WEST,30,2022,1.0,134000,133600,8951000,67.0,4505.814663916344,243605.9405,54066.001771200004
ILLINOIS,17,KNOX,095,17095,WEST,30,2023,1.0,130000,129400,8295000,64.1,4310.786865030413,225752.5725,52366.3220748
ILLINOIS,17,KNOX,095,17095,WEST,30,2024,1.0,134500,134000,9058000,67.6,4546.165242996191,246517.999,54227.876028
ILLINOIS,17,KNOX,095,17095,WEST,30,2025,1.0,127500,126700,8742000,69.0,4640.316594182504,237917.901,51273.6708414
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1980,1.0,230100,229000,9105900,40.0,2690.0386053231905,247821.62144999998,92673.01201800001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1981,1.0,243800,242000,10528100,43.5,2925.4169832889697,286527.50555,97933.92536400001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1982,1.0,241500,240500,9648700,40.0,2690.0386053231905,262594.19484999997,97326.896901
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1983,1.0,238300,238000,9494700,40.0,2690.0386053231905,258403.00785,96315.18279600001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1984,1.0,238600,236000,8959600,38.0,2555.536675057031,243839.9938,95505.811512
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1985,1.0,231600,230000,10306700,45.0,3026.293430988589,280501.99384999997,93077.69766
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1986,1.0,234800,233900,10161800,43.5,2925.4169832889697,276558.4679,94655.97166380001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1987,1.0,230600,228500,9924500,43.5,2925.4169832889697,270100.22975,92470.669197
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1988,1.0,232400,231400,6283100,27.0,1815.7760585931535,170997.70805,93644.2575588
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1989,1.0,243000,240800,10762400,44.5,2992.6679484220494,292904.09719999996,97448.3025936
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1990,1.0,248600,232600,10167900,43.5,2925.4169832889697,276724.48245,94129.88032920001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1991,1.0,238000,235800,8488600,36.0,2421.034744790871,231021.49329999997,95424.8743836
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1992,1.0,253000,252000,11342650,45.0,3026.293430988589,308695.891075,101980.781784
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1993,1.0,252000,250000,11375000,45.5,3059.918913555129,309576.3125,101171.4105
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1994,1.0,255000,253700,12938700,51.0,3429.799221787068,352133.18984999997,102668.74737540001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1995,1.0,251000,250900,10286900,41.0,2757.28957045627,279963.12695,101535.6275778
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1996,1.0,251000,250300,10137150,40.5,2723.66408788973,275887.605825,101292.8161926
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1997,1.0,258000,256900,11688950,45.5,3059.918913555129,318120.61872499995,103963.74142980001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1998,1.0,279000,278300,13219250,47.5,3194.4208438212886,359768.498375,112624.0141686
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,1999,1.0,260000,259000,11655000,45.0,3026.293430988589,317196.6525,104813.581278
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2000,1.0,254000,253300,11398500,45.0,3026.293430988589,310215.87675,102506.87311860001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2001,1.0,263000,261200,12015200,46.0,3093.544396121669,326999.67559999996,105703.8896904
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2002,1.0,250000,248300,11173500,45.0,3026.293430988589,304092.38925,100483.44490860001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2003,1.0,250000,247400,8411600,34.0,2286.5328145247117,228925.89979999998,100119.22783080001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2004,1.0,235000,234400,11954400,51.0,3429.799221787068,325344.9732,94858.31448480001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2005,1.0,226000,225100,10579700,47.0,3160.7953612547485,287931.82534999994,91094.7380142
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2006,1.0,234000,233000,12349000,53.0,3564.3011520532273,336084.2095,94291.75458600001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2007,1.0,195000,194600,8951600,46.0,3093.544396121669,243622.26979999998,78751.8259332
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2008,1.0,196000,194600,9340800,48.0,3228.0463263878282,254214.54239999998,78751.8259332
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2009,1.0,218000,217500,10005000,46.0,3093.544396121669,272291.0775,88019.127135
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2010,1.0,212000,211000,11000000,52.1,3503.7752834334556,299370.5,85388.67046200001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2011,1.0,207000,206000,12217000,59.3,3987.9822323916296,332491.7635,83365.242252
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2012,1.0,216000,215000,10670000,49.6,3335.647870600756,290389.385,87007.41303
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2013,1.0,231500,231000,12814000,55.5,3732.428564885927,348739.417,93482.383302
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2014,1.0,241500,240500,14530000,60.4,4061.9582940380174,395441.215,97326.896901
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2015,1.0,242000,241000,13999000,58.1,3907.2810742319343,380989.7845,97529.239722
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2016,1.0,246500,245000,14999000,61.2,4115.759066144481,408205.2845,99147.98229
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2017,1.0,252500,252000,15323000,60.8,4088.858680091249,417023.1065,101980.781784
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2018,1.0,258000,251000,16835000,67.1,4512.539760429651,458172.9425,101576.09614200001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2019,1.0,242000,240500,13315000,55.4,3725.7034683726188,362374.3825,97326.896901
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2020,1.0,253500,252500,14973000,59.3,3987.9822323916296,407497.6815,102183.124605
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2022,1.0,261000,260000,17082000,65.7,4418.38840924334,464895.171,105218.26692000001
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2023,1.0,259500,258000,16718000,64.8,4357.862540623568,454988.729,104408.895636
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2024,1.0,258500,257500,17253000,67.0,4505.814663916344,469549.0215,104206.552815
ILLINOIS,17,LA SALLE,099,17099,NORTHEAST,20,2025,1.0,256000,254500,18070000,71.0,4774.818524448663,491784.085,102992.495889
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1980,1.0,26100,26000,824400,31.5,2118.405401692012,22436.4582,10521.826692
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1981,1.0,24800,24500,830400,34.0,2286.5328145247117,22599.7512,9914.798229
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1982,1.0,26100,26000,821400,31.5,2118.405401692012,22354.8117,10521.826692
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1983,1.0,20500,20500,639600,31.0,2084.7799191254726,17407.0338,8296.055661
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1984,1.0,22300,22000,592000,27.0,1815.7760585931535,16111.576,8903.084124
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1985,1.0,21200,21000,687300,32.5,2185.6563668250924,18705.21315,8498.398482
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1986,1.0,21800,21700,650200,30.0,2017.5289539923929,17695.518099999998,8781.6784314
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1987,1.0,20300,20100,662300,33.0,2219.281849391632,18024.82565,8134.1814042000005
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1988,1.0,20400,20200,487500,24.0,1614.0231631939141,13267.55625,8174.6499684
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1989,1.0,18800,18700,696500,37.0,2488.285709923951,18955.59575,7567.6215054
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1990,1.0,17700,17300,603300,35.0,2353.7837796577915,16419.111149999997,7001.0616066
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1991,1.0,22000,21800,468700,21.5,1445.8957503612148,12755.904849999999,8822.1469956
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1992,1.0,24000,23300,699000,30.0,2017.5289539923929,19023.6345,9429.1754586
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1993,1.0,21000,20800,728000,35.0,2353.7837796577915,19812.884,8417.4613536
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1994,1.0,19000,18700,710600,38.0,2555.536675057031,19339.334300000002,7567.6215054
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1995,1.0,19000,18200,609700,33.5,2252.907331958172,16593.29035,7365.2786844
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1996,1.0,26000,25800,503100,19.5,1311.3938200950554,13692.11805,10440.8895636
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1997,1.0,16000,15800,568800,36.0,2421.034744790871,15480.176399999998,6394.033143600001
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1998,1.0,19000,18900,727650,38.5,2589.1621576235707,19803.358575,7648.5586338
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,1999,1.0,15000,14800,458800,31.0,2084.7799191254726,12486.471399999999,5989.3475016
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2000,1.0,17000,16900,388700,23.0,1546.7721980608344,10578.66485,6839.1873498
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2001,1.0,14000,13900,486500,35.0,2353.7837796577915,13240.34075,5625.1304238
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2002,1.0,14000,13800,358800,26.0,1748.5250934600738,9764.921400000001,5584.6618596
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2003,1.0,13000,12900,296700,23.0,1546.7721980608344,8074.838849999999,5220.4447818
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2004,1.0,11000,10900,316100,29.0,1950.277988859313,8602.819549999998,4411.0734978
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2005,1.0,10000,9900,287100,29.0,1950.277988859313,7813.57005,4006.3878558
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2006,1.0,11000,10900,457800,42.0,2824.54053558935,12459.255899999998,4411.0734978
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2007,1.0,9000,8900,409400,46.0,3093.544396121669,11142.0257,3601.7022138
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2008,1.0,8000,7900,268600,34.0,2286.5328145247117,7310.0833,3197.0165718000003
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2009,1.0,8000,7900,276500,35.0,2353.7837796577915,7525.08575,3197.0165718000003
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2010,1.0,11000,10900,542000,49.7,3342.372967114064,14750.801,4411.0734978
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2012,1.0,10000,10000,400000,40.0,2690.0386053231905,10886.2,4046.85642
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2014,1.0,8500,8460,381000,45.0,3026.293430988589,10369.1055,3423.6405313200003
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2015,1.0,8400,8400,370000,44.0,2959.0424658555094,10069.735,3399.3593928
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2016,1.0,8900,8800,462000,52.5,3530.675669486687,12573.561,3561.2336496000003
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2018,1.0,9000,8700,359000,41.3,2777.464859996194,9770.3645,3520.7650854000003
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2019,1.0,7500,7300,352000,48.2,3241.4965194144447,9579.856,2954.2051866
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2020,1.0,7600,7580,393000,51.8,3483.5999938935315,10695.6915,3067.51716636
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2021,1.0,10500,10400,523000,50.3,3382.7235461939117,14233.7065,4208.7306768
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2022,1.0,8900,8800,504000,57.3,3853.48030212547,13716.612,3561.2336496000003
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2023,1.0,7600,7470,399000,53.4,3591.201538106459,10858.9845,3023.00174574
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2024,1.0,8700,8650,444000,51.3,3449.9745113269914,12083.682,3500.5308033
ILLINOIS,17,LAKE,097,17097,NORTHEAST,20,2025,1.0,6600,6500,390000,60.0,4035.0579079847857,10614.045,2630.456673
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1980,1.0,50200,50000,1413000,28.5,1916.652506292773,38455.5015,20234.2821
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1981,1.0,50500,50000,1628100,32.5,2185.6563668250924,44309.55555,20234.2821
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1982,1.0,52600,52500,1734800,33.0,2219.281849391632,47213.4494,21245.996205
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1983,1.0,46600,46500,1027800,22.0,1479.5212329277547,27972.0909,18817.882353
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1984,1.0,57400,56000,1646900,29.5,1983.903471425853,44821.20694999999,22662.395952
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1985,1.0,53000,52000,1674200,32.0,2152.0308842585523,45564.1901,21043.653384
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1986,1.0,52000,51400,1796700,35.0,2353.7837796577915,48898.08884999999,20800.841998800002
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1987,1.0,48100,47600,1330800,28.0,1883.0270237262332,36218.3874,19263.0365592
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1988,1.0,51400,50200,1287300,25.5,1714.899610893534,35034.51315,20315.2192284
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1989,1.0,56300,55700,1825600,33.0,2219.281849391632,49684.616799999996,22540.9902594
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1990,1.0,59200,58500,1838900,31.5,2118.405401692012,50046.582949999996,23674.110057
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1991,1.0,65000,64500,1935000,30.0,2017.5289539923929,52661.9925,26102.223909
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1992,1.0,68000,67000,2646500,39.5,2656.4131227566504,72025.82075,27113.938014
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1993,1.0,65000,64000,2432000,38.0,2555.536675057031,66188.096,25899.881088000002
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1994,1.0,70000,69100,2764000,40.0,2690.0386053231905,75223.642,27963.7778622
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1995,1.0,72000,71600,2327000,32.5,2185.6563668250924,63330.4685,28975.4919672
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1996,1.0,84000,83800,3100600,37.0,2488.285709923951,84384.3793,33912.6567996
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1997,1.0,71000,70800,2442600,34.5,2320.158297091252,66476.5803,28651.7434536
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1998,1.0,87000,85800,3045900,35.5,2387.4092622243315,82895.69145,34722.0280836
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,1999,1.0,77000,76700,2837900,37.0,2488.285709923951,77234.86745,31039.388741400002
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2000,1.0,78000,77700,3263400,42.0,2824.54053558935,88815.06270000001,31444.074383400002
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2001,1.0,83000,82200,3452400,42.0,2824.54053558935,93958.79219999998,33265.1597724
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2002,1.0,84000,83700,2845800,34.0,2286.5328145247117,77449.86989999999,33872.188235400004
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2003,1.0,86000,85400,3586800,42.0,2824.54053558935,97616.5554,34560.1538268
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2004,1.0,79000,78700,3620200,46.0,3093.544396121669,98525.55309999999,31848.760025400003
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2005,1.0,80000,79700,3506800,44.0,2959.0424658555094,95439.31539999999,32253.4456674
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2006,1.0,88000,87600,3942000,45.0,3026.293430988589,107283.501,35450.4622392
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2007,1.0,76000,75800,2728800,36.0,2421.034744790871,74265.65639999999,30675.171663600002
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2008,1.0,93000,91700,3759700,41.0,2757.28957045627,102322.11535,37109.6733714
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2009,1.0,90000,89400,3397200,38.0,2555.536675057031,92456.4966,36178.8963948
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2010,1.0,76000,75600,3380000,44.7,3006.1181414486655,91988.39,30594.2345352
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2011,1.0,80000,79700,3566000,44.7,3006.1181414486655,97050.473,32253.4456674
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2012,1.0,78000,77200,2672000,34.6,2326.88339360456,72719.816,31241.7315624
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2013,1.0,83400,83100,3474000,41.8,2811.090342562734,94546.647,33629.3768502
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2014,1.0,81400,80900,3652000,45.1,3033.018527501897,99391.006,32739.0684378
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2015,1.0,81900,80700,4103000,50.8,3416.349028760452,111665.1965,32658.1313094
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2017,1.0,84000,83600,4260000,51.0,3429.799221787068,115938.03,33831.7196712
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2018,1.0,91000,88800,4802000,54.1,3638.277213699615,130688.831,35936.0850096
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2019,1.0,80000,79300,3792000,47.8,3214.596133361212,103201.176,32091.5714106
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2020,1.0,85500,85100,4927000,57.9,3893.830881205318,134090.7685,34438.7481342
ILLINOIS,17,LAWRENCE,101,17101,EAST SOUTHEAST,70,2021,1.0,82800,82100,4959000,60.4,4061.9582940380174,134961.6645,33224.6912082
